,Unnamed: 0,Id,Dirección,Precio,Precio original,Precio actual,Cambio precio,Número cambios precio,Habitaciones,M2,Descripción,Días en venta,Localidad,Fecha,Mes,Tags
2297,89,/inmueble/107800594/,"Casa de pueblo en Niño Dios de las Carreritas, 3, Pilas",150000,,,,,4,294,casa del año 1900 en el centro de la localidad.,1,Pilas,2025-09-21,Septiembre,No
2298,90,/inmueble/101038050/,"Casa o chalet independiente en Calle Obispo Jesús Domínguez, 19, Pilas",101000,,,,,2,224,"casa con parcela grande en una inmejorable ubicación en pleno el centro del pueblo. comunica con dos calles, teniendo la entrada a la vivienda por una calle y la salida del garaje por la otra. tiene un zaguán, tres salas, cocina, una despensa, dos dormitorios, un baño, un aseo, un almacén, dos patios unidos con un pozo",1,Pilas,2025-09-21,Septiembre,No
2299,0,/inmueble/108884569/,"Chalet adosado en Urbanización El Alambique, s/n, Pilas",187900,,,,,4,146,"premiere servicios inmobiliarios presenta en exclusiva esta espectacular casa adosada en la urbanización el alambique, por su gran encanto y su inmejorable construcción.esta casa consta de 3 plantas, con una fachada de 5,63 y de fondo 17,39 m2.en la primera planta tiene construida 76 m2, encontramos un recibidor, u",1,Pilas,2025-09-22,Septiembre,No
2300,1,/inmueble/108625217/,"Casa o chalet independiente en Calle Dolores López Hernández, Pilas",95000,,,,,3,126,"reserva ahora esta vivienda de 126 m². clikalia gestiona la venta de este casa, situado en pilas. se distribuye en salón y comedor, cocina independiente, 3 dormitorios y 2 baños.cuenta con: trasterosituada en la calle dolores lopez, está cerca de supermercados, farmacias, restaurantes y paradas de autobús.agenda",1,Pilas,2025-09-22,Septiembre,No
2301,2,/inmueble/107940259/,Casa o chalet independiente en Pilas,315000,,,,,5,241,"gran oportunidad de vivir en un gran chalet rodeado de vegetación, naturaleza, vistas despejadas y tranquilidad!estupendo chalet de una planta en parcela rustica de 2.500m2el chalet se distribuye en una sola planta, muy cómodo y se encuentra muy bien distribuido.un amplio porche de entrada nos abre paso. en su in",1,Pilas,2025-09-22,Septiembre,No
2302,3,/inmueble/104568551/,Cortijo en Pilas,250000,,,,,4,500,"magnífica finca situada en la carretera pilas -villamanrique, a pie de carretera. justo a la salida del pueblo, junto polígono los ventolinescuenta con 2,5 hectáreas aproximadamente, 2 hectáreas de olivos con aproximadamente 320 olivos, y aproximadamente 3.000 m2 de viñas con más de 2.000 cepas. pozo legalizado.la",1,Pilas,2025-09-22,Septiembre,cortijo
2303,4,/inmueble/105841745/,Casa o chalet independiente en Pilas,260000,,,,,4,285,"precioso chalet independiente de esquina en una de las mejores zonas de pilas, muy cerca de la piscina cubierta.el inmueble dispone de 285m2 construidos totales distribuidos en dos plantas más espectacular sótano y azotea.un bonito patio delantero nos abre paso.al entrar, un amplio hall nos distribuye la planta b",1,Pilas,2025-09-22,Septiembre,luminoso
2304,5,/inmueble/106124758/,Casa o chalet independiente en Pilas,174900,,,,,3,165,"amplia casa de pueblo en pilas, muy cerca de la plaza de la constitución, con fachada hacia dos calles.la vivienda dispone de 165 m² construidos distribuidos en dos plantas y se sitúa sobre una parcela de 301 m².esta propiedad es perfecta para aquellos que buscan amplitud y comodidad.la planta baja se distribuye",1,Pilas,2025-09-22,Septiembre,No
2305,6,/inmueble/106139861/,"Chalet adosado en Calle Lope de Vega, Pilas",190000,,,,,3,208,"credit home aljarafe real estate ofrece magnífica casa reformada en pilas.el inmueble cuenta con 208 metros cuadrados construidos, distribuidos en dos plantas de la siguiente manera:en planta baja tiene hall de entrada con acceso a un gran comedor en el cual se encuentran las escaleras a la planta superior. cuenta",1,Pilas,2025-09-22,Septiembre,No
2306,7,/inmueble/108636877/,Chalet adosado en Pilas,149000,,,,,3,112,"credit home real estate ofrece magnífica casa reformada en pilas.el inmueble cuenta con 130 metros cuadrados construidos, de los cuales 112 m2 son de vivienda y está distribuida en dos plantas de la siguiente manera:en planta baja tiene puerta de entrada con acceso para un vehículo, hall de entrada con entrada al s",1,Pilas,2025-09-22,Septiembre,No
2307,8,/inmueble/106161529/,"Chalet adosado en Calle Magallanes, Pilas",145000,,,,,3,124,"financiamos hasta el 100%ménzel, asesores inmobiliarios, te presenta esta espectacular casa adosada ubicada en una de las mejores urbanizaciones de pilas, ideal para quienes buscan comodidad, luminosidad y una excelente ubicación.con un diseño moderno y funcional, esta vivienda se distribuye en dos plantas, ofreci",1,Pilas,2025-09-22,Septiembre,No
2308,9,/inmueble/108493712/,"Chalet adosado en Avenida Juan Carlos I, Pilas",90000,,,,,3,140,"credit home real estate le ofrece adosado en pilas.la vivienda tiene una superficie construida según catastro de 140 m2.la casa se encuentra distribuida en dos plantas que se distribuyen de la siguiente manera:planta baja: hall de entrada, salón-comedor, un dormitorio, cocina independiente, cuarto de baño y un ga",1,Pilas,2025-09-22,Septiembre,No
2309,10,/inmueble/108785375/,"Chalet adosado en Calle Palos de la Frontera, Pilas",129000,,,,,4,215,"una casa con historia, con arte… y con espacio para todo menos para excusas.si estás hart@ de ver casas clónicas, con alma de catálogo y cero personalidad… para el scroll aquí mismo. porque esta vivienda adosada no solo tiene metros, tiene carácter. y del bueno. ubicada en una zona tranquila, donde el único ruido",1,Pilas,2025-09-22,Septiembre,No
2310,11,/inmueble/108695826/,"Chalet adosado en Calle Blanca Medina, Pilas",63000,,,,,3,83,"credit home real estate le ofrece adosado a reformar en pilas.la vivienda tiene una superficie construida según catastro de 83 m2. cuenta con una sola planta y está distribuida de la siguiente manera:al acceder a la casa tenemos el hall de entrada, dos habitaciones a cada lado del pasillo, salón comedor, cocina ind",1,Pilas,2025-09-22,Septiembre,No
2311,12,/inmueble/104737024/,"Chalet adosado en Calle Cristóbal Colón, 3, Pilas",80000,,,,,4,142,"credit home aljarafe real estate le ofrece adosado en pilas.el inmueble está pendiente de terminar, dispone de dos salones, tres habitaciones, dos cuartos de baño, cocina independiente y terraza.ubicada en las proximidades de la clínica cardiología aljarafe y del organismo provincial de asistencia económica y fisca",1,Pilas,2025-09-22,Septiembre,No
2312,13,/inmueble/108335032/,Chalet adosado en Pilas,130000,,,,,3,118,"se vende estupenda vivienda ubicada en el municipio de pilas, en una zona privilegiada muy cerca del centro, de un centro comercial y rodeada de plazas, ideal para familias con hijos.la casa se encuentra en muy buenas condiciones y se distribuye de la siguiente manera: 3 dormitorios (uno de ellos en planta baja)",1,Pilas,2025-09-22,Septiembre,No
2313,14,/inmueble/109241234/,Chalet pareado en Pilas,116000,,,,,3,140,"**casa pareada de una sola planta en venta en el corazón de pilas**descubre esta encantadora casa pareada de una sola planta, ubicada en el corazón de pilas, ideal para quienes buscan una vida práctica y cómoda. con 140 metros construidos y 130 metros útiles, esta vivienda cuenta con tres acogedores dormitorios, perf",1,Pilas,2025-09-22,Septiembre,No
2314,15,/inmueble/106699672/,"Casa o chalet independiente en La dehesa, Pilas",117000,,,,,2,113,"credit home real estate le ofrece venta de chalet rústico en pilas.cuenta con 113 metros cuadrados construidos, de los cuales aproximadamente 65 m2 son de vivienda y el resto destinado a otros usos.casa en planta baja con salón con chimenea y aire acondicionado, cocina americana, dos habitaciones, baño completo con",1,Pilas,2025-09-22,Septiembre,No
2315,16,/inmueble/106985421/,"Casa o chalet independiente en Calle de los Gorriones, Pilas",68000,,,,,2,154,"presentamos una propiedad en construcción de 154 m² sobre un solar de 100 m² que dispone de estructura en bruto con instalaciones de luz y agua ya realizadas y totalmente habilitada para construir dos plantas, con escalera instalada. como elementos adicionales incluye rejas y balcones listos para continuar la obra.es",1,Pilas,2025-09-22,Septiembre,No
2316,17,/inmueble/109223227/,"Finca rústica en Camino de la ventura, Pilas",125000,,,,,4,180,"**finca rústica en venta en camino del rocío, pilas - sevilla**descubre esta maravillosa finca rústica ubicada en el encantador camino del rocío, a pocos minutos de pilas y sevilla. con una amplia parcela de 2.500 metros cuadrados, esta propiedad ofrece un espacio ideal para disfrutar de la tranquilidad del campo. la",1,Pilas,2025-09-22,Septiembre,No
2317,18,/inmueble/109059603/,Chalet adosado en Pilas,42000,,,,,2,70,"atención inversores. vivienda ocupada. no se puede visitar - compra al contado - no se puede financiar.vivienda unifamiliar adosada de 70 m², según catastro, a la venta en pilas, sevilla.muy bien comunicado por carretera (a-49 y a-474) y transporte público. junto a paradas de autobús que conectan con las líneas m-16",1,Pilas,2025-09-22,Septiembre,ocupada ilegalmente
2318,19,/inmueble/108300441/,Chalet adosado en Pilas,120000,,,,,3,86,"te presentamos esta encantadora vivienda adosada construida en 2005, situada en una zona tranquila del municipio de pilas. con una distribución cómoda y funcional, es ideal como primera residencia. superficie construida: 86 m² parcela total: 91 m²distribución:planta baja:•amplio salón-comedor con gran lumino",1,Pilas,2025-09-22,Septiembre,No
2319,20,/inmueble/107682573/,"Piso en Calle Marqués de Santillana, Pilas",78000,,,,,1,63,"precioso apartamento/piso de 47 m2 + trastero en el centro de la poblaciónactualmente alquilado. ideal inversores. situado en la población de pilas, a 20 minutos de sevilla capital, con salida a la autovía de sevilla-huelva, y con todos los servicios disponibles: comercios, colegios, transportes públicos, etc.la v",1,Pilas,2025-09-22,Septiembre,No
2320,21,/inmueble/108816128/,"Casa o chalet independiente en Avenida Alcalde Jesús Calderón Moreno, Pilas",95000,,,,,3,119,"¿buscas una casa con encanto, amplitud y buena ubicación?esta casa de pueblo de 87 m² útiles te ofrece la posibilidad de crear el hogar que siempre has soñado. con estancias amplias, techos altos y gran luminosidad, es ideal para reformar a tu gusto y adaptarla a tu estilo de vida.ubicada en una zona tranquila pe",1,Pilas,2025-09-22,Septiembre,No
2321,22,/inmueble/107312839/,Chalet en Pilas,70000,,,,,3,97,"ubicada en el corazón de pilas, en una calle muy céntrica, esta estupenda casa ofrece una oportunidad única para quienes buscan una vivienda con gran potencial. su excelente ubicación permite tener al alcance de la mano colegios, parques, supermercados, bancos y centros médicos, garantizando una vida cómoda y accesible",1,Pilas,2025-09-22,Septiembre,No
2322,23,/inmueble/106700215/,"Piso en Calle Pizarro, Pilas",63000,,,,,3,90,"oportunidad ininmueble ocupado, no se puede visitar. propio para inversores o vecinos que conozcan el inmueble.sevilla es un municipio y una ciudad de españa, capital de la provincia homónima y de andalucía. 6 contaba con 684 164 habitantes en 2023,7 por lo que es la ciudad más poblada de andalucía, la cuarta de espa",1,Pilas,2025-09-22,Septiembre,No
2323,24,/inmueble/109341986/,"Chalet adosado en Calle Juan Valdés Leal, Pilas",115000,,,,,3,128,"casa adosada de 2 plantas en pilas, ideal para disfrutar de comodidad y tranquilidad cerca de sevilla.la planta baja ofrece un amplio salón-comedor con acceso directo a una pequeña terraza, cocina amueblada y con electrodomésticos con office y patio trasero para reuniones o barbacoas. también cuenta con un aseo para",1,Pilas,2025-09-22,Septiembre,No
2324,25,/inmueble/105862552/,"Casa o chalet independiente en Calle Menéndez Pidal, 71, Pilas",60000,,,,,3,120,"casa en venta en pilas, sevilla.se encuentra en la calle virgen de guadalupe.actualmente se encuentra en la zona más valorada del pueblo.junto al parque municipal, a dos minutos a pie del centro de salud, mercadona, bares, comercios.la casa da para dos calles.dispone de salón grande, 3 habitaciones, cocina y b",1,Pilas,2025-09-22,Septiembre,No
2325,26,/inmueble/109148491/,"Chalet adosado en Calle Virgen de Belén, Pilas",135000,,,,,3,118,"*casa adosada en venta en pilas - oportunidad única*descubre esta encantadora casa adosada de 118 m² construidos, situada en la zona más cotizada de pilas. con dos plantas de 59 m² cada una, este hogar es perfecto para disfrutar de la comodidad y el espacio que siempre has deseado. la planta baja cuenta con una ampli",1,Pilas,2025-09-22,Septiembre,No
2326,27,/inmueble/109005519/,"Chalet adosado en CL Alfareria, 55, Pilas",110000,,,,,5,172,"¡descubre esta increíble oportunidad en el corazón de pilas! este chalet adosado, con un total de 172 m² construidos, ofrece un sinfín de posibilidades tanto para vivir como para invertir. en la planta baja, encontrarás un local independiente con aseo, ideal para emprender tu propio negocio o alquilarlo y generar ingre",1,Pilas,2025-09-22,Septiembre,No
2327,28,/inmueble/108799799/,"Finca rústica en Callejón de La Dehesa, Pilas",135000,,,,,3,180,"¡increíble finca rústica en venta! esta parcela de 3300 mts2 está totalmente vallada y cuenta con una puerta metálica de acceso para mayor seguridad. ubicada a solo 1,5 kms del casco urbano de pilas, disfrutarás de un fácil acceso durante todo el año. además, tendrás vecinos colindantes con parcelas similares que habit",1,Pilas,2025-09-22,Septiembre,No
2328,29,/inmueble/101284678/,Chalet adosado en Pilas,170000,,,,,3,148,"venta de extraordinaria vivienda en una de las mejores zonas de pilas (aljarafe-sevilla). es una vivienda moderna y con gran diseño. construida con materiales de gran calidad que ha sido reformada por sus actuales dueños, a pesar de ser su construcción de solamente 2006. esta distribuida en dos útiles plantas. al acced",1,Pilas,2025-09-22,Septiembre,No
2329,30,/inmueble/109172877/,Piso en Pilas,70000,,,,,3,64,"acogedor apartamento en venta en pilas, pilas, ideal para familias que buscan un hogar moderno y confortable. con 3 dormitorios amplios, 1 baño completo y acabados de primera calidad a estrenar, este inmueble ofrece un espacio luminoso y funcional. con una ubicación cercana al centro, brinda fácil acceso a transporte p",1,Pilas,2025-09-22,Septiembre,No
